institution_id,institution_name,area,year,pub_count,adjusted_count
https://openalex.org/I35440088,ETH Zurich,comms,2018,1,1.0
https://openalex.org/I111979921,Northwestern University,comms,2018,1,1.0
https://openalex.org/I193352282,Daegu Gyeongbuk Institute of Science and Technology,comms,2019,2,1.0
https://openalex.org/I66946132,"University of Maryland, College Park",comms,2019,1,1.0
https://openalex.org/I121934306,Tufts University,comms,2019,1,1.0
https://openalex.org/I122140584,Universidade Federal do Rio de Janeiro,comms,2019,2,1.0
https://openalex.org/I142444530,University of Trieste,comms,2019,1,1.0
https://openalex.org/I75027704,University of Tennessee at Knoxville,comms,2019,1,1.0
https://openalex.org/I172446870,University of Cagliari,comms,2019,1,1.0
https://openalex.org/I119575151,Korea National University of Transportation,comms,2019,1,1.0
https://openalex.org/I25846049,National Tsing Hua University,comms,2019,1,1.0
https://openalex.org/I145019703,Al-Zaytoonah University of Jordan,comms,2019,1,1.0
https://openalex.org/I118373667,Seoul National University of Science and Technology,comms,2019,1,1.0
https://openalex.org/I91203450,University of Haifa,comms,2020,1,1.0
https://openalex.org/I149213910,University of Antwerp,comms,2020,1,1.0
https://openalex.org/I392282,"University at Albany, State University of New York",comms,2020,1,1.0
https://openalex.org/I101100930,Universidade Federal de Juiz de Fora,comms,2020,2,1.0
https://openalex.org/I204722609,Queen's University,comms,2020,1,1.0
https://openalex.org/I123387679,Uppsala University,comms,2020,1,1.0
https://openalex.org/I6645349,Southwest Minzu University,comms,2020,1,1.0
https://openalex.org/I161296585,Tokyo University of Science,comms,2020,1,1.0
https://openalex.org/I91807558,National Cheng Kung University,comms,2020,1,1.0
https://openalex.org/I94722563,University of Jyväskylä,comms,2020,1,1.0
https://openalex.org/I118373667,Seoul National University of Science and Technology,comms,2020,1,1.0
https://openalex.org/I51556381,University of Virginia,comms,2021,2,1.0
https://openalex.org/I45683168,Polytechnique Montréal,comms,2021,1,1.0
https://openalex.org/I113409471,Kumoh National Institute of Technology,comms,2021,1,1.0
https://openalex.org/I169521973,University of New Mexico,comms,2021,1,1.0
https://openalex.org/I39063666,University of Catania,comms,2021,1,1.0
https://openalex.org/I39422238,University of Illinois Chicago,comms,2021,1,1.0
https://openalex.org/I45084792,University of Florence,comms,2021,1,1.0
https://openalex.org/I151221077,Chung Yuan Christian University,comms,2021,1,1.0
https://openalex.org/I125989756,Skolkovo Institute of Science and Technology,comms,2021,1,1.0
https://openalex.org/I121820613,Louisiana State University,comms,2021,1,1.0
https://openalex.org/I16391192,Tel Aviv University,comms,2021,1,1.0
https://openalex.org/I13985625,East China Jiaotong University,comms,2021,1,1.0
https://openalex.org/I92446798,Colorado State University,comms,2021,1,1.0
https://openalex.org/I130238516,University of Minnesota,comms,2022,4,1.0
https://openalex.org/I130769515,Pennsylvania State University,comms,2022,1,1.0
https://openalex.org/I121934306,Tufts University,comms,2022,1,1.0
https://openalex.org/I861853513,Sapienza University of Rome,comms,2022,1,1.0
https://openalex.org/I149213910,University of Antwerp,comms,2022,1,1.0
https://openalex.org/I130701444,Georgia Institute of Technology,comms,2022,1,1.0
https://openalex.org/I4210152718,Indian Institute of Technology Dharwad,comms,2022,1,1.0
https://openalex.org/I368840534,University of Mississippi,comms,2022,1,1.0
https://openalex.org/I59897056,"California State University, Long Beach",comms,2022,1,1.0
https://openalex.org/I62318514,University of Duisburg-Essen,comms,2023,1,1.0
https://openalex.org/I60488453,Middlesex University,comms,2023,1,1.0
https://openalex.org/I110378019,Southern Illinois University Carbondale,comms,2023,1,1.0
https://openalex.org/I4210115299,TED University,comms,2023,2,1.0
https://openalex.org/I148751991,Sogang University,comms,2023,1,1.0
https://openalex.org/I55913730,Bangkok University,comms,2023,1,1.0
https://openalex.org/I66514158,Hacettepe University,comms,2023,1,1.0
https://openalex.org/I113409471,Kumoh National Institute of Technology,comms,2023,1,1.0
https://openalex.org/I118373667,Seoul National University of Science and Technology,comms,2023,1,1.0
https://openalex.org/I49835588,Macao Polytechnic University,comms,2023,1,1.0
https://openalex.org/I45084792,University of Florence,comms,2023,1,1.0
https://openalex.org/I96733725,Shanghai Maritime University,comms,2023,1,1.0
https://openalex.org/I103163165,Florida State University,comms,2023,1,1.0
https://openalex.org/I92446798,Colorado State University,comms,2023,1,1.0
https://openalex.org/I145847075,TU Wien,comms,2024,1,1.0
https://openalex.org/I59944920,Yaşar University,comms,2024,1,1.0
https://openalex.org/I4210119896,King's College School,comms,2024,2,1.0
https://openalex.org/I127110123,Universidade Estadual de Londrina,comms,2024,3,1.0
https://openalex.org/I55240360,Yeungnam University,comms,2024,1,1.0
https://openalex.org/I16391192,Tel Aviv University,comms,2024,1,1.0
https://openalex.org/I13955877,Bar-Ilan University,comms,2024,1,1.0
https://openalex.org/I59944920,Yaşar University,comms,2025,1,1.0
https://openalex.org/I150807315,Guangxi University,comms,2025,1,1.0
https://openalex.org/I55240360,Yeungnam University,comms,2025,1,1.0
https://openalex.org/I154570441,"University of California, Santa Barbara",comms,2025,1,1.0
https://openalex.org/I26538001,San Diego State University,comms,2025,1,1.0
https://openalex.org/I161024014,Kwangwoon University,comms,2025,3,1.0
https://openalex.org/I74973139,Carnegie Mellon University,comms,2025,1,1.0
https://openalex.org/I79223203,Guangdong Ocean University,comms,2025,1,1.0
https://openalex.org/I39534123,Gwangju Institute of Science and Technology,comms,2025,1,1.0
https://openalex.org/I169521973,University of New Mexico,comms,2025,1,1.0
https://openalex.org/I87216513,Michigan State University,comms,2025,1,1.0
https://openalex.org/I37553959,Université de technologie de belfort-montbéliard,comms,2025,1,1.0
https://openalex.org/I141584323,University of Hertfordshire,comms,2026,1,1.0
https://openalex.org/I201799495,Middle East Technical University,comms,2026,1,1.0
https://openalex.org/I40542001,University of Ulsan,comms,2026,1,1.0
https://openalex.org/I4921948,Pusan National University,comms,2026,1,1.0
https://openalex.org/I2610724,Chemnitz University of Technology,comms,2026,1,1.0
https://openalex.org/I530967,Toronto Metropolitan University,comms,2026,1,1.0
https://openalex.org/I130701444,Georgia Institute of Technology,comms,2026,1,1.0
https://openalex.org/I98389781,Dhirubhai Ambani University,comms,2026,1,1.0
https://openalex.org/I50357001,Universidad Carlos III de Madrid,comms,2026,1,1.0
https://openalex.org/I201726411,United Arab Emirates University,comms,2026,1,1.0
https://openalex.org/I151903974,National Institute Of Technology Silchar,comms,2026,1,1.0
https://openalex.org/I124601658,University of Parma,comms,2026,1,1.0
https://openalex.org/I107639228,University of Notre Dame,comms,2026,1,1.0
https://openalex.org/I51504820,San Jose State University,circuits,2022,1,1.0
https://openalex.org/I201537933,Tohoku University,circuits,2022,1,1.0
https://openalex.org/I74973139,Carnegie Mellon University,circuits,2022,1,1.0
https://openalex.org/I180670191,"University of California, San Francisco",circuits,2023,1,1.0
https://openalex.org/I22265921,National Central University,circuits,2023,1,1.0
https://openalex.org/I125931852,Manukau Institute of Technology,devices,2016,1,1.0
https://openalex.org/I148366613,National Yang Ming Chiao Tung University,devices,1997,1,1.0
https://openalex.org/I95457486,"University of California, Berkeley",devices,2011,1,1.0
https://openalex.org/I97018004,Stanford University,devices,1984,1,1.0
https://openalex.org/I165932596,National University of Singapore,devices,2006,1,1.0
https://openalex.org/I95457486,"University of California, Berkeley",devices,1987,1,1.0
https://openalex.org/I95457486,"University of California, Berkeley",devices,1985,1,1.0
https://openalex.org/I200641316,Musashino University,devices,1982,1,1.0
https://openalex.org/I95457486,"University of California, Berkeley",devices,1981,1,1.0
https://openalex.org/I63966007,Massachusetts Institute of Technology,devices,1981,1,1.0
https://openalex.org/I185261750,University of Toronto,devices,1982,1,1.0
https://openalex.org/I33213144,University of Florida,devices,1997,1,1.0
https://openalex.org/I2800381926,Musashino Academia Musicae,devices,1982,1,1.0
https://openalex.org/I165799507,Rensselaer Polytechnic Institute,devices,1984,1,1.0
https://openalex.org/I205783295,Cornell University,devices,1982,1,1.0
https://openalex.org/I74801974,The University of Tokyo,devices,1981,1,1.0
https://openalex.org/I154570441,"University of California, Santa Barbara",devices,2006,1,1.0
https://openalex.org/I154570441,"University of California, Santa Barbara",devices,2013,1,1.0
https://openalex.org/I203951103,Keio University,devices,1983,1,1.0
https://openalex.org/I146367977,Applied Science Private University,devices,2006,1,1.0
https://openalex.org/I157485424,Korea Advanced Institute of Science and Technology,devices,2012,1,1.0
https://openalex.org/I20089843,Princeton University,devices,2021,1,1.0
https://openalex.org/I20089843,Princeton University,architecture,2018,1,1.0
https://openalex.org/I1174212,University of Southern California,architecture,2026,2,1.0
https://openalex.org/I102335020,Karlsruhe Institute of Technology,control,2020,1,1.0
https://openalex.org/I161929037,Université de Bretagne Occidentale,control,2022,3,1.0
https://openalex.org/I42999171,Sophia University,control,2022,2,1.0
https://openalex.org/I3133055985,Westlake University,control,2025,2,1.0
https://openalex.org/I70768539,École Nationale Supérieure des Mines de Paris,control,2025,4,1.0
https://openalex.org/I166825849,Tampere University,image,2022,3,1.0
https://openalex.org/I4210101072,Shangluo University,image,2025,1,1.0
https://openalex.org/I887968799,RWTH Aachen University,eda,2005,1,1.0
https://openalex.org/I79817857,University of Guelph,eda,2019,1,1.0
https://openalex.org/I79576946,University of Pennsylvania,eda,2024,1,1.0
https://openalex.org/I39063666,University of Catania,eda,2024,1,1.0
https://openalex.org/I24676775,Indian Institute of Technology Madras,eda,2025,1,1.0
https://openalex.org/I71920554,King Abdullah University of Science and Technology,powerelec,2020,4,1.0
https://openalex.org/I49663120,Université du Québec,powerelec,2022,2,1.0
https://openalex.org/I240666556,Imam Mohammad ibn Saud Islamic University,powerelec,2023,3,1.0
https://openalex.org/I9360294,University of Bologna,powerelec,2023,3,1.0
https://openalex.org/I4394709210,Centre de Génie Industriel,powerelec,2025,1,1.0
https://openalex.org/I130238516,University of Minnesota,devices,2017,1,1.0
https://openalex.org/I168864056,Bilkent University,devices,2019,1,1.0
https://openalex.org/I167360494,University of Wuppertal,devices,2020,1,1.0
https://openalex.org/I38706770,Guilin University of Technology,devices,2023,2,1.0
https://openalex.org/I51622183,Shaanxi University of Science and Technology,devices,2023,2,1.0
https://openalex.org/I12912129,Northeastern University,devices,2025,1,1.0
https://openalex.org/I110440473,Xi'an University of Science and Technology,devices,2025,1,1.0
https://openalex.org/I2279609970,Université de Lille,devices,2026,1,1.0
https://openalex.org/I51504820,San Jose State University,architecture,2022,1,1.0
https://openalex.org/I168719708,City University of Hong Kong,architecture,2022,2,1.0
https://openalex.org/I180726961,Shenzhen University,architecture,2024,1,1.0
https://openalex.org/I143002897,Université de Toulon,sigproc,2020,3,1.0
https://openalex.org/I197274945,Nagoya Institute of Technology,sigproc,2021,1,1.0
https://openalex.org/I904495901,Ruhr University Bochum,sigproc,2021,3,1.0
https://openalex.org/I119045251,Huaqiao University,sigproc,2024,1,1.0
https://openalex.org/I4399598474,China University of Mining and Technology - Beijing,sigproc,2025,1,1.0
https://openalex.org/I51622183,Shaanxi University of Science and Technology,sigproc,2025,2,1.0
https://openalex.org/I746986,Halmstad University,sigproc,2025,1,1.0
https://openalex.org/I686019,AGH University of Krakow,sigproc,2025,1,1.0
https://openalex.org/I121883995,Johannes Kepler University of Linz,sigproc,2025,1,1.0
https://openalex.org/I43313876,Dalian Maritime University,sigproc,2026,2,1.0
https://openalex.org/I4210106563,Hubei University for Nationalities,sigproc,2026,1,1.0
https://openalex.org/I927504317,Nanchang Hangkong University,sigproc,2026,1,1.0
https://openalex.org/I193352282,Daegu Gyeongbuk Institute of Science and Technology,sigproc,2026,1,1.0
https://openalex.org/I91277730,Maulana Azad National Institute of Technology,sigproc,2026,3,1.0
https://openalex.org/I60587646,Brno University of Technology,eda,2017,1,1.0
https://openalex.org/I4921948,Pusan National University,eda,2020,1,1.0
https://openalex.org/I70983195,Syracuse University,eda,2020,1,1.0
https://openalex.org/I203951103,Keio University,image,2021,1,1.0
https://openalex.org/I154099455,Shandong University,robotics,2021,1,1.0
https://openalex.org/I63190737,"University at Buffalo, State University of New York",robotics,2021,1,1.0
https://openalex.org/I33434090,University of Massachusetts Boston,robotics,2021,1,1.0
https://openalex.org/I108290504,University of Pisa,robotics,2021,3,1.0
https://openalex.org/I205237279,Nankai University,robotics,2023,1,1.0
https://openalex.org/I4210161052,Korea University,robotics,2023,2,1.0
https://openalex.org/I165779595,The University of Melbourne,robotics,2023,1,1.0
https://openalex.org/I139660479,Central South University,robotics,2024,1,1.0
https://openalex.org/I161318765,"University of California, Los Angeles",robotics,2024,2,1.0
https://openalex.org/I132286405,Kadir Has University,robotics,2024,1,1.0
https://openalex.org/I5518804,BRAC University,robotics,2025,1,1.0
https://openalex.org/I122534668,Marche Polytechnic University,robotics,2025,1,1.0
https://openalex.org/I44461941,University of Houston,robotics,2025,1,1.0
https://openalex.org/I173089394,ITMO University,robotics,2025,1,1.0
https://openalex.org/I43313876,Dalian Maritime University,robotics,2025,1,1.0
https://openalex.org/I277688954,Université Paris-Saclay,devices,2024,1,1.0
https://openalex.org/I72951846,Washington State University,em_rf,2022,1,1.0
https://openalex.org/I125852741,Kanazawa Institute of Technology,em_rf,2023,1,1.0
https://openalex.org/I204465549,Washington University in St. Louis,em_rf,2023,1,1.0
https://openalex.org/I125852741,Kanazawa Institute of Technology,em_rf,2024,1,1.0
https://openalex.org/I86519309,The University of Texas at Austin,em_rf,2024,1,1.0
https://openalex.org/I148099254,National Chung Cheng University,em_rf,2025,1,1.0
https://openalex.org/I4210153049,Vidyasirimedhi Institute of Science and Technology,networking,2023,2,1.0
https://openalex.org/I169689159,PLA Information Engineering University,networking,2026,1,1.0
https://openalex.org/I17626003,University of Rhode Island,architecture,2020,1,1.0
https://openalex.org/I157286207,"National University of Ireland, Maynooth",inftheory,2019,3,1.0
https://openalex.org/I125467818,Dakota State University,inftheory,2022,3,1.0
https://openalex.org/I57328836,North Dakota State University,inftheory,2022,3,1.0
https://openalex.org/I1743320,Palo Alto University,circuits,2025,1,1.0
https://openalex.org/I181391015,Universidade Estadual de Campinas (UNICAMP),powerelec,2021,1,1.0
https://openalex.org/I79576946,University of Pennsylvania,powerelec,2022,1,1.0
https://openalex.org/I165143802,The University of Queensland,powerelec,2022,2,1.0
https://openalex.org/I23171815,Zhengzhou University of Light Industry,powerelec,2023,2,1.0
https://openalex.org/I119203015,Shandong University of Technology,powerelec,2024,1,1.0
https://openalex.org/I3133134087,Lanzhou Jiaotong University,powerelec,2025,1,1.0
https://openalex.org/I44445938,Shandong Jianzhu University,powerelec,2025,2,1.0
https://openalex.org/I91935597,University of South China,powerelec,2025,1,1.0
https://openalex.org/I60559429,Nazarbayev University,powerelec,2026,2,1.0
https://openalex.org/I129801699,University of Tasmania,powerelec,2026,1,1.0
https://openalex.org/I154425047,University of Alberta,photonics,2017,1,1.0
https://openalex.org/I14243506,Hong Kong Polytechnic University,photonics,2017,1,1.0
https://openalex.org/I16733864,National Taiwan University,photonics,2021,1,1.0
https://openalex.org/I30809798,ShanghaiTech University,photonics,2021,1,1.0
https://openalex.org/I133868755,Shanghai Medical College of Fudan University,photonics,2022,1,1.0
https://openalex.org/I4400573310,Hangzhou City University,photonics,2022,1,1.0
https://openalex.org/I75955062,Henan Normal University,photonics,2022,1,1.0
https://openalex.org/I94509681,Technische Universität Braunschweig,photonics,2023,1,1.0
https://openalex.org/I75955062,Henan Normal University,photonics,2023,1,1.0
https://openalex.org/I64295750,Indian Institute of Technology Indore,photonics,2024,1,1.0
https://openalex.org/I139660479,Central South University,photonics,2024,1,1.0
https://openalex.org/I91045830,Texas A&M University,photonics,2024,1,1.0
https://openalex.org/I65806277,Université de Limoges,photonics,2024,2,1.0
https://openalex.org/I184843921,Hebei University of Technology,photonics,2024,1,1.0
https://openalex.org/I29739308,Guangxi Normal University,photonics,2025,1,1.0
https://openalex.org/I203951103,Keio University,photonics,2025,1,1.0
https://openalex.org/I118501908,National Research University Higher School of Economics,photonics,2025,1,1.0
https://openalex.org/I162827531,Indian Institute of Technology Bombay,photonics,2025,1,1.0
https://openalex.org/I87216513,Michigan State University,comms,2016,3,1.0
https://openalex.org/I118118575,New Jersey Institute of Technology,comms,2018,3,1.0
https://openalex.org/I169108374,University of the Basque Country,comms,2019,1,1.0
https://openalex.org/I3923682,Soochow University,comms,2026,1,1.0
https://openalex.org/I4575257,Hanyang University,circuits,2019,1,1.0
https://openalex.org/I180203408,Yokohama National University,circuits,2020,1,1.0
https://openalex.org/I13955877,Bar-Ilan University,circuits,2021,1,1.0
https://openalex.org/I196349391,Universität Ulm,circuits,2022,1,1.0
https://openalex.org/I196349391,Universität Ulm,circuits,2026,1,1.0
https://openalex.org/I32597200,Ghent University,sigproc,2016,1,1.0
https://openalex.org/I91203450,University of Haifa,sigproc,2019,1,1.0
https://openalex.org/I107672454,Dartmouth College,nature_ece,2021,1,1.0
https://openalex.org/I4210142724,Centrale Marseille,nature_ece,2021,1,1.0
https://openalex.org/I43313876,Dalian Maritime University,nature_ece,2024,1,1.0
https://openalex.org/I193223587,University of Trento,nature_ece,2026,1,1.0
https://openalex.org/I78577930,Columbia University,architecture,2022,1,1.0
https://openalex.org/I24943067,Fudan University,architecture,2024,1,1.0
https://openalex.org/I191879574,Inha University,architecture,2025,1,1.0
https://openalex.org/I60668342,University of Regensburg,nature_ece,2018,1,1.0
https://openalex.org/I204250578,"University of California, Irvine",nature_ece,2021,1,1.0
https://openalex.org/I72816309,Drexel University,nature_ece,2026,1,1.0
https://openalex.org/I190082696,Durham University,nature_ece,2016,1,1.0
https://openalex.org/I27577105,University College Cork,nature_ece,2016,1,1.0
https://openalex.org/I170897317,Duke University,nature_ece,2016,1,1.0
https://openalex.org/I161593684,Stockholm University,nature_ece,2019,1,1.0
https://openalex.org/I78037679,UiT The Arctic University of Norway,nature_ece,2020,1,1.0
https://openalex.org/I137902535,North Carolina State University,nature_ece,2021,1,1.0
https://openalex.org/I87216513,Michigan State University,nature_ece,2024,1,1.0
https://openalex.org/I114112103,Leibniz University Hannover,quantum,2019,1,1.0
https://openalex.org/I859038795,Virginia Tech,quantum,2020,1,1.0
https://openalex.org/I161127581,Universidade Federal Fluminense,quantum,2023,2,1.0
https://openalex.org/I170201317,University of Pittsburgh,quantum,2026,2,1.0
https://openalex.org/I114027177,University of North Carolina at Chapel Hill,quantum,2026,2,1.0
https://openalex.org/I1174212,University of Southern California,quantum,2026,1,1.0
https://openalex.org/I181233156,University of Oregon,photonics,2021,1,1.0
https://openalex.org/I91045830,Texas A&M University,photonics,2022,2,1.0
https://openalex.org/I155660961,University of Turku,quantum,2026,2,1.0
https://openalex.org/I45084792,University of Florence,quantum,2017,1,1.0
https://openalex.org/I188538660,University of Colorado Boulder,quantum,2019,2,1.0
https://openalex.org/I1793135,Yanbian University,quantum,2020,1,1.0
https://openalex.org/I288749910,"Indian Institute of Science Education and Research, Bhopal",quantum,2023,1,1.0
https://openalex.org/I167576493,Colorado School of Mines,quantum,2024,1,1.0
https://openalex.org/I189957204,University of South Dakota,quantum,2025,1,1.0
https://openalex.org/I57093077,Swinburne University of Technology,quantum,2026,1,1.0
https://openalex.org/I154099455,Shandong University,embedded,2022,2,1.0
https://openalex.org/I82767444,Universidad de Málaga,em_rf,2016,1,1.0
https://openalex.org/I118292597,National Taipei University of Technology,em_rf,2020,1,1.0
https://openalex.org/I4210154111,Université Gustave Eiffel,em_rf,2020,1,1.0
https://openalex.org/I3018263800,Huzhou University,em_rf,2021,2,1.0
https://openalex.org/I4210162994,Xijing University,em_rf,2021,1,1.0
https://openalex.org/I181877577,Shanxi University,em_rf,2023,1,1.0
https://openalex.org/I62318514,University of Duisburg-Essen,em_rf,2023,1,1.0
https://openalex.org/I4210147285,Metropolitan College,em_rf,2024,1,1.0
https://openalex.org/I173304897,Universidad de Granada,em_rf,2025,2,1.0
https://openalex.org/I169689159,PLA Information Engineering University,em_rf,2025,1,1.0
https://openalex.org/I28813325,Civil Aviation University of China,em_rf,2025,1,1.0
https://openalex.org/I22716506,Lanzhou University of Technology,em_rf,2025,1,1.0
https://openalex.org/I181877577,Shanxi University,em_rf,2026,1,1.0
https://openalex.org/I55022517,Heilongjiang University,em_rf,2026,1,1.0
https://openalex.org/I173304897,Universidad de Granada,em_rf,2026,1,1.0
https://openalex.org/I76903346,University of Coimbra,biomed,2016,1,1.0
https://openalex.org/I151075929,Army Medical University,biomed,2016,1,1.0
https://openalex.org/I17974374,Universidade de São Paulo,biomed,2016,2,1.0
https://openalex.org/I861853513,Sapienza University of Rome,biomed,2017,1,1.0
https://openalex.org/I15057530,Université de Bordeaux,biomed,2018,1,1.0
https://openalex.org/I168719708,City University of Hong Kong,biomed,2019,1,1.0
https://openalex.org/I18014758,Simon Fraser University,biomed,2019,1,1.0
https://openalex.org/I99682543,University of Minho,biomed,2019,1,1.0
https://openalex.org/I100066346,University of Stuttgart,biomed,2019,1,1.0
https://openalex.org/I76134821,Medical University of Vienna,biomed,2020,1,1.0
https://openalex.org/I123900574,Pohang University of Science and Technology,biomed,2020,2,1.0
https://openalex.org/I155125353,Università Campus Bio-Medico,biomed,2021,1,1.0
https://openalex.org/I84392919,Temple University,biomed,2021,1,1.0
https://openalex.org/I204722609,Queen's University,biomed,2021,1,1.0
https://openalex.org/I98677209,University of Edinburgh,biomed,2022,2,1.0
https://openalex.org/I19894307,Université de Montpellier,biomed,2023,1,1.0
https://openalex.org/I5388228,University of Rochester,biomed,2023,1,1.0
https://openalex.org/I99682543,University of Minho,biomed,2023,1,1.0
https://openalex.org/I110440473,Xi'an University of Science and Technology,biomed,2024,1,1.0
https://openalex.org/I80281795,University of Otago,biomed,2025,1,1.0
https://openalex.org/I200719446,Vanderbilt University,biomed,2025,1,1.0
https://openalex.org/I17626003,University of Rhode Island,biomed,2025,1,1.0
https://openalex.org/I184843921,Hebei University of Technology,biomed,2025,1,1.0
https://openalex.org/I52010207,Keimyung University,biomed,2025,1,1.0
https://openalex.org/I35440088,ETH Zurich,biomed,2026,1,1.0
https://openalex.org/I135140700,University of Bonn,eda,2017,1,1.0
https://openalex.org/I194450716,Jilin University,eda,2020,2,1.0
https://openalex.org/I162290304,Scuola Superiore Sant'Anna,eda,2022,1,1.0
https://openalex.org/I130238516,University of Minnesota,eda,2022,1,1.0
https://openalex.org/I80143920,Shandong University of Science and Technology,eda,2023,2,1.0
https://openalex.org/I169689159,PLA Information Engineering University,eda,2023,1,1.0
https://openalex.org/I37802460,Northwest University,eda,2023,1,1.0
https://openalex.org/I178232147,Guizhou University,eda,2025,2,1.0
https://openalex.org/I161024014,Kwangwoon University,eda,2025,1,1.0
https://openalex.org/I139024713,Guangdong University of Technology,eda,2026,1,1.0
https://openalex.org/I4210162190,"China University of Petroleum, East China",comms,2018,1,1.0
https://openalex.org/I37987034,Guangzhou University,comms,2021,3,1.0
https://openalex.org/I167383011,Henan University of Science and Technology,comms,2024,3,1.0
https://openalex.org/I70908550,Anhui Polytechnic University,comms,2025,2,1.0
https://openalex.org/I43439940,University of Southampton,embedded,2018,1,1.0
https://openalex.org/I200719446,Vanderbilt University,embedded,2019,1,1.0
https://openalex.org/I79576946,University of Pennsylvania,embedded,2020,1,1.0
https://openalex.org/I36788626,California University of Pennsylvania,embedded,2021,1,1.0
https://openalex.org/I123900574,Pohang University of Science and Technology,embedded,2021,2,1.0
https://openalex.org/I99464096,KU Leuven,embedded,2022,1,1.0
https://openalex.org/I887064364,University of Amsterdam,embedded,2022,2,1.0
https://openalex.org/I35440088,ETH Zurich,embedded,2022,2,1.0
https://openalex.org/I170897317,Duke University,embedded,2022,1,1.0
https://openalex.org/I170897317,Duke University,embedded,2023,2,1.0
https://openalex.org/I88060688,Universidad Politécnica de Madrid,embedded,2024,1,1.0
https://openalex.org/I861853513,Sapienza University of Rome,embedded,2025,1,1.0
https://openalex.org/I1174212,University of Southern California,embedded,2025,2,1.0
https://openalex.org/I111599522,Jiangnan University,embedded,2025,1,1.0
https://openalex.org/I78577930,Columbia University,embedded,2025,1,1.0
https://openalex.org/I887968799,RWTH Aachen University,embedded,2025,1,1.0
https://openalex.org/I84218800,"University of California, Davis",embedded,2026,1,1.0
https://openalex.org/I177877127,The University of Western Australia,devices,2016,1,1.0
https://openalex.org/I125839683,Beijing Institute of Technology,devices,2016,1,1.0
https://openalex.org/I108688024,Qingdao University,devices,2017,1,1.0
https://openalex.org/I25254941,Beijing Normal University,devices,2017,1,1.0
https://openalex.org/I119575151,Korea National University of Transportation,devices,2018,5,1.0
https://openalex.org/I14396692,Tokyo University of Information Sciences,devices,2019,2,1.0
https://openalex.org/I63190737,"University at Buffalo, State University of New York",devices,2019,2,1.0
https://openalex.org/I4800084,Southwest Jiaotong University,devices,2019,1,1.0
https://openalex.org/I34949971,University of Jinan,devices,2019,1,1.0
https://openalex.org/I43337087,Hebei University,devices,2019,1,1.0
https://openalex.org/I181903023,Xi'an Shiyou University,devices,2021,3,1.0
https://openalex.org/I2800710378,Naval University of Engineering,devices,2021,1,1.0
https://openalex.org/I2802865875,Flame University,devices,2022,2,1.0
https://openalex.org/I140172145,University of Connecticut,devices,2022,1,1.0
https://openalex.org/I182083151,Universidad Rey Juan Carlos,devices,2022,1,1.0
https://openalex.org/I96908189,Xinjiang University,devices,2023,2,1.0
https://openalex.org/I4210101034,Birla Institute of Technology and Science - Hyderabad Campus,devices,2023,1,1.0
https://openalex.org/I55952717,Universitat Rovira i Virgili,devices,2024,2,1.0
https://openalex.org/I14396692,Tokyo University of Information Sciences,devices,2025,2,1.0
https://openalex.org/I4210135828,Bastar University,devices,2025,1,1.0
https://openalex.org/I200845125,Nanjing University of Information Science and Technology,devices,2025,1,1.0
https://openalex.org/I2800710378,Naval University of Engineering,devices,2026,1,1.0
https://openalex.org/I223532165,University of Utah,devices,2026,1,1.0
https://openalex.org/I74413500,University of Windsor,devices,2026,1,1.0
https://openalex.org/I111979921,Northwestern University,devices,2026,1,1.0
https://openalex.org/I4210099312,Shandong Jiaotong University,image,2016,5,1.0
https://openalex.org/I161929037,Université de Bretagne Occidentale,image,2018,1,1.0
https://openalex.org/I189210763,Yunnan University,image,2025,3,1.0
https://openalex.org/I136199984,Harvard University,image,2026,4,1.0
https://openalex.org/I9927081,Aalto University,inftheory,2018,2,1.0
https://openalex.org/I57206974,New York University,inftheory,2018,4,1.0
https://openalex.org/I39268498,University of Isfahan,inftheory,2026,1,1.0
https://openalex.org/I178169726,Southern Methodist University,em_rf,2016,2,1.0
https://openalex.org/I25846049,National Tsing Hua University,em_rf,2017,1,1.0
https://openalex.org/I22265921,National Central University,em_rf,2018,1,1.0
https://openalex.org/I23923803,University of Exeter,em_rf,2018,1,1.0
https://openalex.org/I199440890,American University of Sharjah,em_rf,2018,1,1.0
https://openalex.org/I169108374,University of the Basque Country,em_rf,2018,1,1.0
https://openalex.org/I120825670,Yunnan Normal University,em_rf,2023,1,1.0
https://openalex.org/I141649914,Nanchang University,em_rf,2024,1,1.0
https://openalex.org/I7350606,Dalian Jiaotong University,em_rf,2026,1,1.0
https://openalex.org/I135310074,University of Wisconsin–Madison,networking,2016,2,1.0
https://openalex.org/I170215575,National University of Defense Technology,networking,2021,3,1.0
https://openalex.org/I56934997,Changsha University of Science and Technology,networking,2025,2,1.0
https://openalex.org/I25846049,National Tsing Hua University,networking,2025,1,1.0
https://openalex.org/I111753288,Fujian Normal University,networking,2026,2,1.0
https://openalex.org/I92446798,Colorado State University,image,2018,1,1.0
https://openalex.org/I133868755,Shanghai Medical College of Fudan University,image,2022,1,1.0
https://openalex.org/I58200834,Southern Medical University,image,2022,1,1.0
https://openalex.org/I107077323,Worcester Polytechnic Institute,image,2024,1,1.0
https://openalex.org/I192455969,York University,image,2024,2,1.0
https://openalex.org/I31512782,Technical University of Darmstadt,image,2026,1,1.0
https://openalex.org/I4210161462,Heilongjiang Institute of Technology,powerelec,2016,2,1.0
