institution_id,institution_name,area,venue,year,pub_count,adjusted_count
https://openalex.org/I200719446,Vanderbilt University,flagship,science,2020,0,3.97998
https://openalex.org/I1174212,University of Southern California,flagship,sci-adv,2022,0,3.97985
https://openalex.org/I20231570,Peking University,comms,twc,2023,0,3.97976
https://openalex.org/I131249849,Oregon State University,flagship,pnas,2017,0,3.9797
https://openalex.org/I63966007,Massachusetts Institute of Technology,flagship,prx,2021,0,3.97913
https://openalex.org/I74656192,University of Göttingen,photonics,cleo,2019,0,3.97857
https://openalex.org/I887064364,University of Amsterdam,flagship,nat-comms,2016,0,3.97811
https://openalex.org/I177639307,University of Dundee,flagship,nat-comms,2023,0,3.97808
https://openalex.org/I24943067,Fudan University,inftheory,tit,2022,0,3.97778
https://openalex.org/I205640436,Curtin University,flagship,nat-comms,2025,0,3.97773
https://openalex.org/I90183372,Université de Lorraine,flagship,prl,2017,0,3.97727
https://openalex.org/I191208505,Xiamen University,image,tpami,2024,0,3.97718
https://openalex.org/I30809798,ShanghaiTech University,image,tpami,2024,0,3.97702
https://openalex.org/I4654613,University of Warsaw,flagship,prl,2022,0,3.97692
https://openalex.org/I194450716,Jilin University,photonics,light-sa,2021,0,3.97662
https://openalex.org/I75027704,University of Tennessee at Knoxville,flagship,prl,2020,0,3.97638
https://openalex.org/I97018004,Stanford University,biomed,tbme,2021,0,3.97619
https://openalex.org/I191208505,Xiamen University,image,tip,2024,0,3.97619
https://openalex.org/I201537933,Tohoku University,em_rf,tap,2024,0,3.97619
https://openalex.org/I891191580,Aalborg University,em_rf,tap,2017,0,3.97619
https://openalex.org/I78577930,Columbia University,powerelec,ecce,2023,0,3.97619
https://openalex.org/I183935753,King's College London,sigproc,icassp,2023,0,3.97619
https://openalex.org/I223822909,Heidelberg University,flagship,sci-adv,2025,0,3.97514
https://openalex.org/I59270414,Indian Institute of Science Bangalore,flagship,prl,2017,0,3.975
https://openalex.org/I169381384,University of Groningen,control,tac,2026,0,3.975
https://openalex.org/I9224756,Northeastern University,control,automatica,2016,0,3.975
https://openalex.org/I62916508,Technical University of Munich,biomed,tbme,2019,0,3.975
https://openalex.org/I859038795,Virginia Tech,power,tpwrs,2016,0,3.975
https://openalex.org/I5023651,McGill University,flagship,nature,2024,0,3.97493
https://openalex.org/I172901346,St Petersburg University,flagship,prl,2022,0,3.9745
https://openalex.org/I177725633,Chinese University of Hong Kong,em_rf,tap,2023,0,3.97381
https://openalex.org/I181565077,Georgia State University,flagship,pnas,2018,0,3.97371
https://openalex.org/I114395901,University of Nebraska–Lincoln,flagship,nat-comms,2020,0,3.97321
https://openalex.org/I76130692,Zhejiang University,image,cvpr,2021,0,3.97302
https://openalex.org/I4210144801,Loewe Center for Synthetic Microbiology,flagship,nat-comms,2023,0,3.97291
https://openalex.org/I202697423,University of Zurich,flagship,prl,2016,0,3.9722
https://openalex.org/I130828816,University of Leeds,flagship,nature,2019,0,3.97167
https://openalex.org/I114832834,Tulane University,flagship,nat-comms,2022,0,3.97156
https://openalex.org/I146399215,University of Tsukuba,flagship,nat-comms,2021,0,3.97148
https://openalex.org/I4210131919,Xi'an University of Technology,powerelec,tpel,2020,0,3.97143
https://openalex.org/I165143802,The University of Queensland,flagship,sci-adv,2025,0,3.97127
https://openalex.org/I168879160,Zhejiang University of Science and Technology,networking,ton,2022,0,3.97024
https://openalex.org/I8078737,Clemson University,photonics,cleo,2018,0,3.96984
https://openalex.org/I183935753,King's College London,flagship,nature,2020,0,3.96969
https://openalex.org/I145847075,TU Wien,photonics,cleo,2017,0,3.96935
https://openalex.org/I20581793,University of Kent,em_rf,tap,2016,0,3.9684
https://openalex.org/I47508984,Imperial College London,flagship,science,2019,0,3.96834
https://openalex.org/I74775410,Rice University,flagship,prl,2017,0,3.96827
https://openalex.org/I130701444,Georgia Institute of Technology,flagship,science,2016,0,3.96813
https://openalex.org/I31746571,UNSW Sydney,flagship,science,2021,0,3.96811
https://openalex.org/I79619799,University of Birmingham,flagship,prl,2019,0,3.96799
https://openalex.org/I189158943,University of Milan,flagship,prl,2017,0,3.96795
https://openalex.org/I123900574,Pohang University of Science and Technology,em_rf,tap,2021,0,3.96786
https://openalex.org/I96673099,Technical University of Denmark,powerelec,jestpe,2021,0,3.96786
https://openalex.org/I55302922,The University of Texas Medical Branch at Galveston,flagship,pnas,2020,0,3.96757
https://openalex.org/I126744593,"University of Maryland, Baltimore",flagship,nat-comms,2018,0,3.96734
https://openalex.org/I130238516,University of Minnesota,flagship,nature,2020,0,3.96684
https://openalex.org/I160993911,Queensland University of Technology,robotics,icra,2024,0,3.96672
https://openalex.org/I158842170,Chongqing University,power,tpwrs,2017,0,3.96667
https://openalex.org/I138689650,University of Padua,powerelec,tpel,2019,0,3.96667
https://openalex.org/I16733864,National Taiwan University,powerelec,tpel,2024,0,3.96667
https://openalex.org/I193775966,Yonsei University,comms,twc,2018,0,3.96667
https://openalex.org/I114017466,University of Technology Sydney,comms,jsac,2018,0,3.96667
https://openalex.org/I162577319,The University of Texas at Dallas,circuits,jssc,2017,0,3.96667
https://openalex.org/I889458895,University of Hong Kong,comms,twc,2021,0,3.96667
https://openalex.org/I71920554,King Abdullah University of Science and Technology,flagship,sci-adv,2022,0,3.96643
https://openalex.org/I74775410,Rice University,flagship,prl,2024,0,3.96628
https://openalex.org/I189712700,University of Konstanz,flagship,sci-adv,2025,0,3.9658
https://openalex.org/I113428412,École Normale Supérieure de Lyon,flagship,nat-comms,2023,0,3.96558
https://openalex.org/I161046081,University of Freiburg,flagship,pnas,2024,0,3.96524
https://openalex.org/I125839683,Beijing Institute of Technology,flagship,sci-adv,2024,0,3.96431
https://openalex.org/I4210134513,Bansomdejchaopraya Rajabhat University,robotics,icra,2024,0,3.96429
https://openalex.org/I20089843,Princeton University,image,cvpr,2019,0,3.9641
https://openalex.org/I157485424,Korea Advanced Institute of Science and Technology,architecture,isca,2025,0,3.96346
https://openalex.org/I62318514,University of Duisburg-Essen,flagship,nat-comms,2024,0,3.9634
https://openalex.org/I86987016,KTH Royal Institute of Technology,flagship,nat-comms,2021,0,3.96337
https://openalex.org/I201448701,University of Washington,power,tpwrs,2017,0,3.9631
https://openalex.org/I148366613,National Yang Ming Chiao Tung University,powerelec,tpel,2026,0,3.96291
https://openalex.org/I76130692,Zhejiang University,devices,edl,2021,0,3.96289
https://openalex.org/I139264467,Seoul National University,flagship,pnas,2017,0,3.9622
https://openalex.org/I141596103,University of Lisbon,flagship,pnas,2022,0,3.96185
https://openalex.org/I223532165,University of Utah,flagship,prl,2023,0,3.96155
https://openalex.org/I16733864,National Taiwan University,eda,tcad,2021,0,3.96111
https://openalex.org/I107672454,Dartmouth College,flagship,nat-comms,2020,0,3.96081
https://openalex.org/I121748325,Universidad Complutense de Madrid,flagship,prl,2018,0,3.96066
https://openalex.org/I6750721,University of Montana,flagship,pnas,2017,0,3.96014
https://openalex.org/I86501945,University of Delaware,flagship,nat-comms,2021,0,3.95999
https://openalex.org/I887064364,University of Amsterdam,flagship,pnas,2018,0,3.95977
https://openalex.org/I86519309,The University of Texas at Austin,devices,edl,2016,0,3.95952
https://openalex.org/I166337079,Queen Mary University of London,comms,twc,2019,0,3.95952
https://openalex.org/I35928602,Kyung Hee University,comms,twc,2018,0,3.95952
https://openalex.org/I28166907,Karolinska Institutet,flagship,nature,2018,0,3.95948
https://openalex.org/I121934306,Tufts University,flagship,nat-comms,2019,0,3.95942
https://openalex.org/I859038795,Virginia Tech,flagship,prl,2016,0,3.95927
https://openalex.org/I20231570,Peking University,photonics,nat-photonics,2023,0,3.95913
https://openalex.org/I19880235,Lomonosov Moscow State University,flagship,prl,2017,0,3.95911
https://openalex.org/I39555362,University of Warwick,flagship,pnas,2022,0,3.95871
https://openalex.org/I157485424,Korea Advanced Institute of Science and Technology,flagship,prl,2018,0,3.95861
https://openalex.org/I16733864,National Taiwan University,flagship,pnas,2016,0,3.95847
https://openalex.org/I16391192,Tel Aviv University,inftheory,tit,2019,0,3.95833
https://openalex.org/I66946132,"University of Maryland, College Park",inftheory,tit,2020,0,3.95833
https://openalex.org/I20231570,Peking University,flagship,science,2017,0,3.95808
https://openalex.org/I17866349,Université Fédérale de Toulouse Midi-Pyrénées,flagship,nat-comms,2022,0,3.9577
https://openalex.org/I200719446,Vanderbilt University,flagship,prl,2024,0,3.95758
https://openalex.org/I16365422,Hefei University of Technology,image,tip,2025,0,3.95714
https://openalex.org/I116953780,Tongji University,comms,twc,2026,0,3.95714
https://openalex.org/I16733864,National Taiwan University,eda,tcad,2023,0,3.95675
https://openalex.org/I94624287,University of Twente,flagship,nat-comms,2019,0,3.95608
https://openalex.org/I219193219,Purdue University West Lafayette,image,cvpr,2022,0,3.95595
https://openalex.org/I48566637,Ulsan National Institute of Science and Technology,flagship,nat-comms,2016,0,3.95595
https://openalex.org/I5681781,The University of Adelaide,flagship,nature,2017,0,3.95584
https://openalex.org/I165733156,University of Georgia,flagship,nat-comms,2019,0,3.95581
https://openalex.org/I180726961,Shenzhen University,image,tip,2025,0,3.95556
https://openalex.org/I136199984,Harvard University,image,cvpr,2024,0,3.95538
https://openalex.org/I75027704,University of Tennessee at Knoxville,flagship,nat-comms,2021,0,3.9552
https://openalex.org/I169521973,University of New Mexico,flagship,nat-comms,2017,0,3.955
https://openalex.org/I18014758,Simon Fraser University,flagship,nat-comms,2018,0,3.95491
https://openalex.org/I138006243,University of Arizona,flagship,science,2017,0,3.95485
https://openalex.org/I98704320,Icahn School of Medicine at Mount Sinai,flagship,science,2023,0,3.95441
https://openalex.org/I205237279,Nankai University,flagship,pnas,2020,0,3.95422
https://openalex.org/I859038795,Virginia Tech,flagship,nat-comms,2022,0,3.9537
https://openalex.org/I138006243,University of Arizona,flagship,sci-adv,2025,0,3.9535
https://openalex.org/I183067930,Shanghai Jiao Tong University,devices,ted,2021,0,3.95317
https://openalex.org/I56590836,Monash University,flagship,sci-adv,2020,0,3.95305
https://openalex.org/I87445476,Xi'an Jiaotong University,comms,tcom,2024,0,3.95238
https://openalex.org/I91045830,Texas A&M University,eda,dac,2005,0,3.95238
https://openalex.org/I170201317,University of Pittsburgh,architecture,hpca,2023,0,3.95238
https://openalex.org/I41198531,Nanjing University of Posts and Telecommunications,em_rf,tmtt,2024,0,3.95238
https://openalex.org/I91136226,University of Sheffield,powerelec,ecce,2023,0,3.95238
https://openalex.org/I181326427,Donghua University,flagship,sci-adv,2025,0,3.95179
https://openalex.org/I4210139738,Center for Excellence in Molecular Plant Sciences,flagship,pnas,2017,0,3.95139
https://openalex.org/I170486558,Universitat Pompeu Fabra,flagship,nature,2016,0,3.95131
https://openalex.org/I150229711,University of Electronic Science and Technology of China,networking,ton,2024,0,3.95119
https://openalex.org/I95457486,"University of California, Berkeley",flagship,prx,2024,0,3.95095
https://openalex.org/I904495901,Ruhr University Bochum,flagship,prl,2022,0,3.95087
https://openalex.org/I24943067,Fudan University,circuits,vlsi-circuits,2025,0,3.95086
https://openalex.org/I1174212,University of Southern California,comms,twc,2020,0,3.9506
https://openalex.org/I204983213,Harbin Institute of Technology,photonics,cleo,2018,0,3.95
https://openalex.org/I48566637,Ulsan National Institute of Science and Technology,image,cvpr,2024,0,3.95
https://openalex.org/I4210116924,"Chinese University of Hong Kong, Shenzhen",inftheory,isit,2021,0,3.95
https://openalex.org/I62916508,Technical University of Munich,control,tac,2020,0,3.95
https://openalex.org/I62916508,Technical University of Munich,control,cdc,2022,0,3.95
https://openalex.org/I84884186,Newcastle University,powerelec,tpel,2018,0,3.95
https://openalex.org/I172675005,Nanyang Technological University,comms,tcom,2017,0,3.95
https://openalex.org/I9927081,Aalto University,comms,twc,2016,0,3.95
https://openalex.org/I67031392,Carleton University,comms,twc,2018,0,3.95
https://openalex.org/I37461747,Wuhan University,comms,twc,2022,0,3.95
https://openalex.org/I97018004,Stanford University,inftheory,isit,2019,0,3.95
https://openalex.org/I125839683,Beijing Institute of Technology,image,tip,2019,0,3.95
https://openalex.org/I95457486,"University of California, Berkeley",inftheory,tit,2021,0,3.95
https://openalex.org/I204722609,Queen's University,sigproc,icassp,2026,0,3.95
https://openalex.org/I108403487,Warsaw University of Technology,em_rf,tmtt,2023,0,3.95
https://openalex.org/I102322142,"Rutgers, The State University of New Jersey",image,iccv,2023,0,3.95
https://openalex.org/I95457486,"University of California, Berkeley",inftheory,tit,2024,0,3.95
https://openalex.org/I91045830,Texas A&M University,flagship,sci-adv,2023,0,3.94951
https://openalex.org/I39555362,University of Warwick,powerelec,tpel,2016,0,3.9494
https://openalex.org/I183067930,Shanghai Jiao Tong University,flagship,science,2022,0,3.94881
https://openalex.org/I168719708,City University of Hong Kong,photonics,cleo,2022,0,3.94848
https://openalex.org/I43439940,University of Southampton,photonics,optica,2021,0,3.94735
https://openalex.org/I86501945,University of Delaware,flagship,science,2024,0,3.94701
https://openalex.org/I204512498,University of Macau,em_rf,tap,2024,0,3.94683
https://openalex.org/I22299242,Kyoto University,flagship,prx,2021,0,3.9461
https://openalex.org/I45084792,University of Florence,flagship,nat-comms,2022,0,3.94591
https://openalex.org/I183067930,Shanghai Jiao Tong University,networking,infocom,2024,0,3.94589
https://openalex.org/I190249584,Universität Innsbruck,quantum,qst,2024,0,3.94579
https://openalex.org/I4210116924,"Chinese University of Hong Kong, Shenzhen",comms,tcom,2025,0,3.94524
https://openalex.org/I60587646,Brno University of Technology,sigproc,icassp,2025,0,3.94524
https://openalex.org/I173089394,ITMO University,photonics,cleo,2019,0,3.94515
https://openalex.org/I5023651,McGill University,flagship,science,2022,0,3.94492
https://openalex.org/I94624287,University of Twente,flagship,prl,2018,0,3.94444
https://openalex.org/I193775966,Yonsei University,circuits,jssc,2020,0,3.94444
https://openalex.org/I11701301,Griffith University,flagship,nature,2022,0,3.9436
https://openalex.org/I130769515,Pennsylvania State University,sigproc,icassp,2022,0,3.94286
https://openalex.org/I79576946,University of Pennsylvania,image,cvpr,2019,0,3.94286
https://openalex.org/I44504214,Czech Technical University in Prague,image,cvpr,2024,0,3.94286
https://openalex.org/I177725633,Chinese University of Hong Kong,networking,infocom,2024,0,3.94286
https://openalex.org/I200769079,Hong Kong University of Science and Technology,sigproc,tsp,2025,0,3.94167
https://openalex.org/I86519309,The University of Texas at Austin,image,tip,2021,0,3.94167
https://openalex.org/I183067930,Shanghai Jiao Tong University,circuits,jssc,2026,0,3.94048
https://openalex.org/I129604602,The University of Sydney,flagship,nature,2016,0,3.94036
https://openalex.org/I187531555,Lund University,flagship,prl,2017,0,3.94008
https://openalex.org/I118347636,Australian National University,flagship,nature,2020,0,3.94
https://openalex.org/I201841394,Université Côte d'Azur,flagship,prl,2019,0,3.93901
https://openalex.org/I19894307,Université de Montpellier,flagship,sci-adv,2019,0,3.9383
https://openalex.org/I36258959,University of California San Diego,flagship,sci-adv,2017,0,3.9377
https://openalex.org/I114531698,Tokyo Institute of Technology,circuits,jssc,2024,0,3.9375
https://openalex.org/I44461941,University of Houston,flagship,pnas,2021,0,3.9375
https://openalex.org/I17145004,Northwestern Polytechnical University,flagship,nat-comms,2020,0,3.93718
https://openalex.org/I130701444,Georgia Institute of Technology,devices,iedm,2023,0,3.93684
https://openalex.org/I170201317,University of Pittsburgh,eda,iccad,2017,0,3.93611
https://openalex.org/I126520041,University of Science and Technology of China,photonics,optica,2021,0,3.93611
https://openalex.org/I146399215,University of Tsukuba,flagship,nat-comms,2017,0,3.93577
https://openalex.org/I130238516,University of Minnesota,sigproc,tsp,2022,0,3.93571
https://openalex.org/I114017466,University of Technology Sydney,comms,jsac,2019,0,3.93571
https://openalex.org/I889458895,University of Hong Kong,robotics,icra,2024,0,3.93571
https://openalex.org/I119454577,Nanjing Agricultural University,flagship,nat-comms,2018,0,3.93552
https://openalex.org/I219193219,Purdue University West Lafayette,flagship,sci-adv,2024,0,3.9355
https://openalex.org/I200719446,Vanderbilt University,flagship,science,2019,0,3.93545
https://openalex.org/I91712215,Saarland University,flagship,prl,2020,0,3.93542
https://openalex.org/I204465549,Washington University in St. Louis,flagship,prl,2025,0,3.93534
https://openalex.org/I174306211,Technion – Israel Institute of Technology,flagship,science,2022,0,3.93522
https://openalex.org/I177725633,Chinese University of Hong Kong,flagship,prl,2022,0,3.93515
https://openalex.org/I151746483,University of Waterloo,quantum,npjqi,2022,0,3.93478
https://openalex.org/I35928602,Kyung Hee University,image,iccv,2025,0,3.93452
https://openalex.org/I59553526,Stony Brook University,image,iccv,2025,0,3.93452
https://openalex.org/I129604602,The University of Sydney,image,tpami,2020,0,3.93452
https://openalex.org/I61057504,Fujian Agriculture and Forestry University,flagship,nat-comms,2022,0,3.9338
https://openalex.org/I130701444,Georgia Institute of Technology,biomed,tbme,2023,0,3.93373
https://openalex.org/I31746571,UNSW Sydney,flagship,nature,2021,0,3.93373
https://openalex.org/I172675005,Nanyang Technological University,comms,jsac,2017,0,3.93333
https://openalex.org/I861853513,Sapienza University of Rome,control,cdc,2023,0,3.93333
https://openalex.org/I161318765,"University of California, Los Angeles",control,cdc,2024,0,3.93333
https://openalex.org/I172675005,Nanyang Technological University,em_rf,tap,2025,0,3.93333
https://openalex.org/I67031392,Carleton University,comms,tcom,2021,0,3.93333
https://openalex.org/I139660479,Central South University,control,automatica,2023,0,3.93333
https://openalex.org/I157725225,University of Illinois Urbana-Champaign,circuits,jssc,2020,0,3.93333
https://openalex.org/I129604602,The University of Sydney,comms,twc,2018,0,3.93333
https://openalex.org/I183067930,Shanghai Jiao Tong University,image,tip,2016,0,3.93333
https://openalex.org/I176601375,Khalifa University of Science and Technology,powerelec,ecce,2025,0,3.93333
https://openalex.org/I223532165,University of Utah,flagship,science,2021,0,3.9333
https://openalex.org/I4210142743,Munich Center for Quantum Science and Technology,flagship,nat-comms,2025,0,3.93316
https://openalex.org/I4577782,Technische Universität Berlin,flagship,prl,2021,0,3.93287
https://openalex.org/I103531236,Boston College,flagship,nat-comms,2024,0,3.93251
https://openalex.org/I163340411,Hohai University,powerelec,tpel,2021,0,3.93214
https://openalex.org/I142263535,University of Nottingham,powerelec,tpel,2020,0,3.93135
https://openalex.org/I102322142,"Rutgers, The State University of New Jersey",flagship,science,2019,0,3.93108
https://openalex.org/I16835326,University of St Andrews,flagship,sci-adv,2020,0,3.93096
https://openalex.org/I161046081,University of Freiburg,flagship,nature,2023,0,3.93064
https://openalex.org/I84218800,"University of California, Davis",flagship,nature,2021,0,3.92974
https://openalex.org/I130828816,University of Leeds,flagship,pnas,2020,0,3.92881
https://openalex.org/I39555362,University of Warwick,flagship,prl,2019,0,3.92881
https://openalex.org/I157485424,Korea Advanced Institute of Science and Technology,powerelec,tpel,2016,0,3.92857
https://openalex.org/I154570441,"University of California, Santa Barbara",devices,ted,2020,0,3.92857
https://openalex.org/I151746483,University of Waterloo,comms,tcom,2019,0,3.92857
https://openalex.org/I72951846,Washington State University,power,tsg,2017,0,3.92857
https://openalex.org/I187531555,Lund University,devices,edl,2016,0,3.92857
https://openalex.org/I141945490,University of British Columbia,flagship,prl,2024,0,3.92803
https://openalex.org/I76198965,Friedrich Schiller University Jena,flagship,nat-comms,2020,0,3.92687
https://openalex.org/I5388228,University of Rochester,flagship,pnas,2020,0,3.92678
https://openalex.org/I114395901,University of Nebraska–Lincoln,flagship,nat-comms,2019,0,3.92653
https://openalex.org/I130769515,Pennsylvania State University,em_rf,tap,2020,0,3.92619
https://openalex.org/I152815399,Singapore University of Technology and Design,inftheory,isit,2024,0,3.92619
https://openalex.org/I16609230,Hunan University,power,tpwrs,2022,0,3.92619
https://openalex.org/I111381250,Hebei Medical University,flagship,nat-comms,2025,0,3.92614
https://openalex.org/I188538660,University of Colorado Boulder,flagship,prx,2022,0,3.92593
https://openalex.org/I74775410,Rice University,flagship,prl,2022,0,3.92576
https://openalex.org/I130701444,Georgia Institute of Technology,biomed,tbme,2016,0,3.9256
https://openalex.org/I22465464,University of Münster,flagship,prl,2025,0,3.92524
https://openalex.org/I118564535,University of Bern,flagship,sci-adv,2025,0,3.92516
https://openalex.org/I133529467,Sharif University of Technology,power,tsg,2022,0,3.925
https://openalex.org/I191208505,Xiamen University,em_rf,tap,2022,0,3.925
https://openalex.org/I39555362,University of Warwick,flagship,prl,2016,0,3.925
https://openalex.org/I142476485,École Polytechnique,flagship,nat-comms,2025,0,3.9249
https://openalex.org/I3133055985,Westlake University,flagship,nat-comms,2020,0,3.92442
https://openalex.org/I50760025,Hangzhou Dianzi University,powerelec,tpel,2022,0,3.92381
https://openalex.org/I124227911,Ben-Gurion University of the Negev,flagship,nat-comms,2018,0,3.92317
https://openalex.org/I111088046,Boston University,flagship,prl,2023,0,3.92305
https://openalex.org/I881766915,Nanjing University,photonics,light-sa,2026,0,3.92285
https://openalex.org/I36399199,Nanjing University of Science and Technology,devices,ted,2023,0,3.92222
https://openalex.org/I21193070,Beijing Jiaotong University,power,tpwrs,2022,0,3.92179
https://openalex.org/I181547552,Baylor College of Medicine,flagship,nature,2020,0,3.92161
https://openalex.org/I125839683,Beijing Institute of Technology,comms,twc,2020,0,3.92143
https://openalex.org/I4210119109,Indiana University Bloomington,flagship,science,2018,0,3.92132
https://openalex.org/I47720641,Huazhong University of Science and Technology,flagship,sci-adv,2019,0,3.92129
https://openalex.org/I130238516,University of Minnesota,flagship,nature,2025,0,3.9212
https://openalex.org/I89652312,Northwest A&F University,flagship,pnas,2025,0,3.92115
https://openalex.org/I129774422,University of Vienna,flagship,pnas,2018,0,3.92114
https://openalex.org/I98677209,University of Edinburgh,image,cvpr,2023,0,3.92024
https://openalex.org/I116953780,Tongji University,image,cvpr,2023,0,3.91984
https://openalex.org/I4210165038,University of Chinese Academy of Sciences,flagship,sci-adv,2017,0,3.91976
https://openalex.org/I40120149,University of Oxford,photonics,cleo,2020,0,3.91964
https://openalex.org/I58956616,Case Western Reserve University,flagship,pnas,2021,0,3.91877
https://openalex.org/I97018004,Stanford University,architecture,asplos,2023,0,3.91859
https://openalex.org/I87216513,Michigan State University,flagship,nature,2021,0,3.91821
https://openalex.org/I20231570,Peking University,eda,tcad,2020,0,3.91786
https://openalex.org/I66867065,East China Normal University,flagship,pnas,2018,0,3.91739
https://openalex.org/I8204097,Ludwig-Maximilians-Universität München,flagship,prl,2019,0,3.91722
https://openalex.org/I148366613,National Yang Ming Chiao Tung University,flagship,nat-comms,2022,0,3.91713
https://openalex.org/I15057530,Université de Bordeaux,flagship,pnas,2025,0,3.91696
https://openalex.org/I9617848,Universitat Politècnica de Catalunya,flagship,prl,2016,0,3.91692
https://openalex.org/I146655781,University of Liverpool,em_rf,tap,2017,0,3.91667
https://openalex.org/I129604602,The University of Sydney,powerelec,tpel,2016,0,3.91667
https://openalex.org/I191208505,Xiamen University,powerelec,tpel,2022,0,3.91667
https://openalex.org/I166825849,Tampere University,powerelec,ecce,2024,0,3.91667
https://openalex.org/I165932596,National University of Singapore,embedded,tecs,2019,0,3.91667
https://openalex.org/I27837315,University of Michigan,em_rf,tmtt,2019,0,3.91667
https://openalex.org/I12912129,Northeastern University,networking,ton,2021,0,3.91667
https://openalex.org/I183067930,Shanghai Jiao Tong University,control,automatica,2024,0,3.91667
https://openalex.org/I859038795,Virginia Tech,control,tac,2022,0,3.91667
https://openalex.org/I62916508,Technical University of Munich,control,tac,2023,0,3.91667
https://openalex.org/I31746571,UNSW Sydney,control,cdc,2021,0,3.91667
https://openalex.org/I59270414,Indian Institute of Science Bangalore,flagship,pnas,2020,0,3.91667
https://openalex.org/I55240360,Yeungnam University,powerelec,tpel,2025,0,3.91667
https://openalex.org/I63190737,"University at Buffalo, State University of New York",robotics,icra,2024,0,3.91667
https://openalex.org/I133529467,Sharif University of Technology,power,tpwrs,2016,0,3.91667
https://openalex.org/I4575257,Hanyang University,image,cvpr,2025,0,3.91667
https://openalex.org/I204983213,Harbin Institute of Technology,robotics,tro,2021,0,3.91667
https://openalex.org/I161318765,"University of California, Los Angeles",comms,tcom,2018,0,3.91667
https://openalex.org/I47508984,Imperial College London,power,tsg,2017,0,3.91667
https://openalex.org/I151746483,University of Waterloo,power,tsg,2022,0,3.91667
https://openalex.org/I161318765,"University of California, Los Angeles",sigproc,tsp,2018,0,3.91667
https://openalex.org/I87445476,Xi'an Jiaotong University,comms,twc,2016,0,3.91667
https://openalex.org/I138689650,University of Padua,comms,twc,2018,0,3.91667
https://openalex.org/I142974352,National Sun Yat-sen University,comms,twc,2021,0,3.91667
https://openalex.org/I130769515,Pennsylvania State University,inftheory,isit,2019,0,3.91667
https://openalex.org/I185261750,University of Toronto,inftheory,isit,2022,0,3.91667
https://openalex.org/I118373667,Seoul National University of Science and Technology,powerelec,jestpe,2025,0,3.91667
https://openalex.org/I76569877,Southeast University,control,automatica,2016,0,3.91667
https://openalex.org/I183067930,Shanghai Jiao Tong University,comms,jsac,2016,0,3.91667
https://openalex.org/I154099455,Shandong University,control,tac,2016,0,3.91667
https://openalex.org/I9360294,University of Bologna,control,tac,2016,0,3.91667
https://openalex.org/I27837315,University of Michigan,control,tac,2024,0,3.91667
https://openalex.org/I2746051580,Université Paris Sciences et Lettres,control,cdc,2022,0,3.91667
https://openalex.org/I100532134,Université Claude Bernard Lyon 1,control,cdc,2023,0,3.91667
https://openalex.org/I67009956,Iran University of Science and Technology,em_rf,tap,2016,0,3.91667
https://openalex.org/I133738476,University of Massachusetts Lowell,photonics,cleo,2017,0,3.91667
https://openalex.org/I5023651,McGill University,robotics,icra,2023,0,3.91667
https://openalex.org/I168719708,City University of Hong Kong,robotics,icra,2023,0,3.91667
https://openalex.org/I180726961,Shenzhen University,sigproc,tsp,2021,0,3.91667
https://openalex.org/I24676775,Indian Institute of Technology Madras,devices,ted,2018,0,3.91667
https://openalex.org/I129604602,The University of Sydney,comms,twc,2023,0,3.91667
https://openalex.org/I1902872,EURECOM,sigproc,icassp,2022,0,3.91667
https://openalex.org/I133529467,Sharif University of Technology,sigproc,icassp,2022,0,3.91667
https://openalex.org/I87216513,Michigan State University,sigproc,icassp,2026,0,3.91667
https://openalex.org/I4575257,Hanyang University,em_rf,tmtt,2023,0,3.91667
https://openalex.org/I187531555,Lund University,em_rf,tap,2023,0,3.91667
https://openalex.org/I123900574,Pohang University of Science and Technology,devices,ted,2018,0,3.91667
https://openalex.org/I86987016,KTH Royal Institute of Technology,sigproc,icassp,2024,0,3.91667
https://openalex.org/I139660479,Central South University,powerelec,jestpe,2019,0,3.91667
https://openalex.org/I59270414,Indian Institute of Science Bangalore,image,cvpr,2024,0,3.91667
https://openalex.org/I4210126319,Duke-NUS Medical School,flagship,nat-comms,2024,0,3.91632
https://openalex.org/I37796252,Beijing University of Technology,photonics,cleo,2019,0,3.91607
https://openalex.org/I202697423,University of Zurich,flagship,prl,2024,0,3.9147
https://openalex.org/I71920554,King Abdullah University of Science and Technology,photonics,cleo,2021,0,3.91429
https://openalex.org/I21193070,Beijing Jiaotong University,image,tip,2023,0,3.91429
https://openalex.org/I172675005,Nanyang Technological University,powerelec,jestpe,2022,0,3.91429
https://openalex.org/I129604602,The University of Sydney,flagship,prl,2025,0,3.91382
https://openalex.org/I20231570,Peking University,flagship,science,2023,0,3.91373
https://openalex.org/I157773358,Sun Yat-sen University,robotics,tro,2025,0,3.9125
https://openalex.org/I152031979,Nanjing Normal University,flagship,nat-comms,2019,0,3.91235
https://openalex.org/I1850255,University of Basel,flagship,pnas,2022,0,3.91176
https://openalex.org/I202697423,University of Zurich,flagship,nature,2025,0,3.91166
https://openalex.org/I197251160,Hebrew University of Jerusalem,flagship,science,2021,0,3.91127
https://openalex.org/I24943067,Fudan University,photonics,jlt,2024,0,3.90999
https://openalex.org/I181547552,Baylor College of Medicine,flagship,science,2018,0,3.90989
https://openalex.org/I74973139,Carnegie Mellon University,image,tpami,2021,0,3.90952
